src_port,dst_port,payload_size,packet_count,duration_ms
57551,443,1141,2,1012.324069553476
62250,443,1468,3,45.3032702909541
53189,443,1475,4,178.57445058661463
52390,80,1078,4,206.25281171620435
55326,443,1240,4,100.20126001113087
61437,443,1484,2,46.62414659239262
53246,53,66,1,231.47130613131736
55550,443,1160,1,200.80338185750955
60366,443,1967,2,26.209444198923293
62888,443,1616,3,289.65856643623863
62855,443,1029,3,325.9070452946346
61603,443,1049,2,1838.3710682908586
51507,53,64,2,358.6419344329372
58249,443,1666,4,432.6897493221341
54613,443,1441,6,158.0922141900889
64640,53,68,1,117.41834857322536
62086,443,1483,4,122.43285745675917
55293,53,47,3,278.570823005453
59958,443,1079,2,461.0683649136898
54903,443,1811,4,518.8300933829893
50219,53,51,3,160.19329914030715
49824,80,946,4,119.92669161676996
52069,443,1667,3,72.73360517218636
50157,53,61,1,267.00574732014803
63425,443,1458,2,558.8495890266655
65279,443,1523,2,322.31795164873256
56217,443,1097,2,63.094122966298606
57084,443,1490,3,760.1000653235512
60680,53,57,1,57.01381046042953
55687,443,1719,4,133.24197016971456
50684,443,1173,2,42.92357943264539
58907,80,664,3,104.24659971309951
49463,443,1687,4,106.84153152252613
61619,53,79,1,503.3782739876907
60328,443,1659,4,612.7010554396305
61173,443,1582,3,1197.7693033848645
61132,443,1569,3,96.95129377138356
61031,443,1292,2,51.53595266621523
51156,53,45,1,93.14782608234229
58875,443,1212,3,172.02766252989792
57481,443,1722,4,245.02359370690792
56103,443,1276,3,121.09971396060298
58533,443,1496,3,123.82412761081235
58612,443,1770,3,736.5097803620376
63509,443,1464,2,158.5391448739695
59533,80,861,1,87.07845515291092
65100,443,1494,4,183.09463572059033
50968,443,1478,4,632.8488361719673
63248,443,1836,6,176.52929030915013
50505,80,382,2,47.12485198356109
55805,80,998,3,71.11396174427281
50846,443,1455,3,113.30367838126053
65219,443,1449,4,431.6547384925007
50884,443,1361,2,230.1268394242879
52625,80,718,1,419.7573801021924
65358,80,904,3,262.2772578212017
62242,443,1631,3,271.26563749572193
62522,443,1690,4,241.84794452768585
56161,443,1416,5,100.06026034810421
53314,443,1554,4,293.47164743629884
59564,443,1203,4,443.1188223074173
64770,53,54,2,185.14745918679495
55138,443,1318,3,1706.6533362578512
58349,443,2018,4,310.9768981213717
53943,443,1469,5,847.4370286199844
51360,443,1908,4,435.2767571885193
63918,443,1038,2,569.9251856704989
52508,443,1287,3,289.811765199488
56636,80,1103,2,204.16438519642512
54366,443,1637,5,260.29281604274604
64302,443,1209,2,111.22662285862692
64813,443,1529,3,172.99693340222623
57641,53,67,1,569.1865299785212
59574,443,1109,2,207.93125530358526
53318,22,536,2,1239.2315909187582
58940,443,1883,3,225.17039075418714
53683,443,1758,5,103.76646862274039
49818,53,51,1,562.756199375983
63024,443,1302,1,118.57460390422314
64797,443,1205,4,404.7894726397615
50489,443,1738,4,71.25978893278474
59251,53,56,2,239.9878198748802
64124,80,393,2,64.0446047464547
62457,443,1947,3,14.650768441425505
54952,80,724,1,418.7768368103632
65318,443,1161,4,35.48742029724615
54447,80,394,3,249.09949799943794
62483,53,80,1,326.1701265768593
57667,80,800,3,712.9857116968941
61405,443,1177,3,235.9636104937314
51842,443,1194,4,155.49640611783855
52305,443,1712,5,181.1597017643575
53921,443,1414,2,2628.9841834640824
57900,53,69,1,120.94595490891719
57140,80,941,4,1734.491395278523
49453,443,1763,3,68.37837069208436
55070,53,63,2,333.21225037784257
57487,443,1323,3,186.73994757808669
60316,443,1082,4,457.94543446262395
53699,443,1615,3,70.90612177925338
62151,80,1080,2,300.5682262949298
55318,443,1915,3,221.34866058182922
53180,443,1296,3,54.55093519561863
55644,443,1324,4,184.08323677553273
52674,443,1764,2,36.84735734952871
54895,443,1160,4,74.31889737065961
54494,443,1643,4,130.70133816141728
53160,80,667,2,171.4088238117624
50561,80,935,3,2373.945996352533
55679,443,1840,3,69.85144208243858
54901,443,1786,5,565.8369396958915
56510,443,1345,3,91.5200082986982
65528,443,2306,4,426.6363755252344
50402,53,53,1,316.40610973836885
50197,443,1865,4,148.65128900354478
58893,443,1632,5,259.73475350409547
58244,443,1740,3,685.8097080566051
64961,53,61,1,68.84240483067744
51694,443,1389,4,26.84531900205334
54887,443,1635,4,101.66582220504009
59806,22,554,2,127.07901155320535
62535,443,1444,3,486.3312091342671
51093,80,1106,4,88.98187318031967
50138,443,1365,3,210.6115153633039
64912,80,865,2,135.71654023270946
54957,22,553,1,2156.4531927589737
52100,443,2126,3,121.77945703828891
54624,443,1949,5,465.2481453653519
64151,443,1458,3,200.4954194607811
59969,443,1634,4,137.44211739664107
62919,80,786,3,18.873219582306355
61466,443,1263,3,401.77782989534114
63849,80,1006,3,308.17468186982205
52358,80,485,2,2011.0342677804017
58225,443,1252,3,117.13617196478405
64324,443,1737,3,336.6355553338551
58718,443,1173,3,1035.9805365730006
49876,443,1615,2,223.70442516955293
54439,443,1960,6,116.09684717444554
51457,443,1548,4,12.816497035948336
62467,443,1811,4,103.41610915146211
50898,53,67,2,102.63060724490573
59168,443,1565,4,42.333126764856765
51825,443,1103,3,207.33828473544634
57062,80,886,3,211.46889371555253
57053,443,1395,4,73.89315345005453
64998,53,61,2,542.8401359497312
55512,443,1613,3,128.50156080898617
61686,443,1126,3,460.14207080803163
55048,443,1223,3,154.86546999676477
62546,80,713,1,788.104603952575
53214,443,2132,6,478.91694172040377
50726,80,818,2,452.06780458478397
57235,443,1258,5,107.22789339754182
50803,443,1635,4,102.15596537382116
52425,443,2245,4,221.1672969822847
58460,53,69,1,90.28722274885509
49788,443,1027,3,394.88823848541136
50444,443,1254,3,109.05236680717091
63910,443,1615,2,810.9280024748422
49954,22,650,2,477.8822297775126
50130,443,1532,4,173.36315137542832
56428,443,2043,5,139.18947139491905
60406,443,1454,5,189.77602761449896
49718,443,1908,6,165.77520319275212
49521,443,1685,3,128.76620625469118
51346,443,1773,4,248.2446384751436
55666,53,64,1,226.66966461883982
61956,443,1570,4,43.09203786116516
57803,443,1900,4,25.0191420469893
57038,443,1091,2,76.24697354518975
63579,53,54,2,2436.1995796220444
57660,443,1137,4,266.59167884465296
51693,443,1673,4,54.7670155235893
56881,443,775,3,118.55783577020519
63403,443,1197,3,103.44798324375334
55913,80,857,2,94.28755187901567
62790,80,427,2,275.9423937803212
49993,443,1153,2,294.34532460388397
64137,53,64,3,575.6385373851203
54329,443,983,4,397.4249138583134
58616,443,1723,4,292.1816158286585
52223,443,1406,4,69.12432150174716
49355,443,1765,6,291.3371599691647
57107,443,1646,3,140.7093766787205
52354,443,1376,1,552.2886407258447
54199,443,1427,4,192.59654756951502
59481,443,1172,5,402.983399526716
57613,443,1321,4,987.901795984176
56419,80,752,3,175.40161678031356
51161,443,1538,4,65.49693333848256
52277,22,469,3,230.91582695454582
62529,80,629,1,314.865283520978
65085,22,442,3,14.843472162412558
60713,443,1526,5,182.9290799120237
51040,22,489,2,415.28397001096744
62291,53,65,2,10.066871871635087
63391,80,798,4,48.575843622762626
57993,443,1205,5,86.14401981928812
49960,443,1476,3,305.5573761301913
52507,443,1311,4,97.38054594770061
52153,443,1412,3,177.16325161346603
56111,443,1285,3,120.54565721680949
62763,443,1454,3,64.54206200524597
63930,80,788,4,496.377419304605
50652,80,1058,4,124.7134630193248
61585,443,1841,4,36.73922936150943
63242,443,1191,4,79.83780817280515
53701,443,1666,4,138.928757417195
51339,80,847,2,622.0507607200203
59855,443,1529,2,107.21635182720104
59219,443,1478,5,1329.3784086788235
53855,443,1490,3,21.487127518636225
57039,443,1421,3,120.70917007020519
60430,443,1336,4,122.30668145682768
54089,443,1450,2,104.53933691138153
53230,443,1314,5,217.14895066022922
61820,443,1333,5,2408.36502415177
60727,80,292,1,310.5031081953853
54730,443,1380,4,63.98920434158455
51241,443,1610,4,636.5062042524352
56325,443,1689,3,187.32545368162428
55919,80,887,2,98.30679140867068
49626,443,2258,3,106.5844516517399
54849,80,522,2,1059.177816984266
56378,80,849,2,578.8184412766784
58839,443,1205,4,215.15241176720755
58374,443,1834,2,500.7906735054928
60557,443,2002,4,659.145436445025
59830,443,1562,4,607.0733623995884
62108,443,1695,3,74.83908211429222
53711,443,1359,4,92.16074723213202
49207,80,489,3,497.49215776106496
61832,443,1436,3,140.23900231917852
56205,53,60,2,112.83340569619061
61226,443,1820,3,303.61856789573596
58235,443,1130,1,221.76373795759528
52438,443,1429,4,76.12103226547595
59539,22,718,3,50.46258890692453
52689,443,1219,4,112.02543627463747
60799,53,70,2,272.0157757469243
60588,443,1762,4,285.3357484490898
59392,443,1585,4,892.3176965598874
52278,443,1385,5,836.4435748920228
59677,443,1366,3,101.12717391881148
54134,53,58,1,223.14023661077616
63140,443,2036,3,2218.968025723845
56681,80,1112,3,498.1434728642465
61740,53,70,2,299.87416762100537
55207,443,1231,4,850.1059519052411
53898,443,1502,4,253.7749520192672
61756,80,693,1,227.07726213439338
54242,80,630,3,158.3447659050826
64260,53,67,2,34.28001612250932
65526,443,1242,2,515.4002471485626
50344,80,1172,3,263.5703944826146
58958,443,1451,3,7.674829364082918
56533,443,1250,2,72.60657718117751
54508,22,418,4,438.5398467413669
56805,443,1603,4,172.4644646602887
57495,443,965,3,470.2753203870097
54926,443,1051,2,41.597952432943956
49288,22,413,3,104.43305919823376
51820,443,1277,3,808.9893207484656
58882,53,72,1,188.15008743526425
58493,443,1429,4,243.3639583692573
53700,443,1409,2,172.3654725797957
60790,443,1302,2,943.9766772692993
53032,53,74,2,149.23599407626992
52301,443,1902,5,208.1704665112969
65255,443,1348,5,449.5848114265986
52222,443,1365,4,181.89487548028495
54100,80,907,4,48.57873664978655
63910,80,631,1,1125.195769278421
63316,443,909,4,77.97691169231335
50365,80,783,1,342.745399326076
64456,22,653,2,363.56206639803196
62443,22,600,1,138.23304537480303
53225,443,1514,3,329.6549529569023
59108,80,685,3,64.30523939485938
59158,53,50,3,791.0222674054637
54616,443,1540,2,1388.5190700836304
52811,443,2223,5,197.51672940281065
57458,443,1498,2,1665.2072484628086
52311,80,1088,2,131.59887636459604
60936,443,1277,3,371.88524351850685
54998,443,1293,2,212.73498574969207
63273,443,1812,3,155.47916036017725
60177,53,66,1,995.8933297855847
54844,80,913,2,1934.5152435896873
51336,443,1490,3,358.3982412556183
60243,443,1611,5,705.9121788750446
58773,80,715,2,236.0172610675048
59228,443,1863,3,153.12284657681977
50002,443,1417,4,249.91048566004804
58321,443,1498,3,57.240868976989745
60925,443,2390,5,19.3221298072651
53082,443,1563,3,62.90541401036158
53518,443,1208,3,373.33233506228277
63040,80,707,1,93.15256775860445
49228,443,944,4,2566.6619459249487
61723,443,1467,3,706.4863246517486
62347,443,1206,4,297.63657186710344
53254,443,1597,3,469.99069154784155
58516,53,45,1,165.0447879368683
53663,80,544,3,29.95515818195149
57855,443,1791,4,64.49232216697095
49643,443,1303,2,177.76744065361956
51017,443,1431,4,230.04723536986634
51522,443,1913,5,123.3188293582313
50962,443,948,3,157.10995822571337
56940,80,638,3,873.4837475736635
63665,443,1428,5,90.16456582885088
58943,80,1061,2,996.8272471912455
58863,22,687,2,144.94140818995456
57730,443,1187,4,115.69090828575936
51057,443,1366,3,358.73393950261055
62934,443,1229,2,434.80784458658155
50779,53,70,2,290.3186806096654
52245,443,1531,3,310.2684764367343
62347,443,1584,3,389.54146775418155
54770,443,1825,4,181.8265920479374
60955,443,1607,3,97.97521221218544
54444,80,378,3,243.95384142841218
65180,443,1374,2,54.01396596269916
49498,443,1889,4,569.4206989799113
58594,443,1208,3,464.25308338399384
64667,443,1852,3,400.2230715074775
59654,22,530,3,168.22254318978477
62296,443,1664,4,235.46028303548877
52125,80,663,4,100.5660642411473
58688,443,1139,2,133.7359491105562
64401,443,1626,4,139.10326330089885
56907,443,1160,4,344.71500366714696
61215,443,1833,5,245.48840289917692
61274,443,1341,3,925.6866493659838
54268,80,886,2,39.70400005675298
63026,22,514,3,396.56812503846345
64403,443,1627,6,355.8776384983935
52973,443,2059,7,276.5306760620598
63826,443,1421,4,254.44759193194213
64755,443,1034,2,133.5268930969792
50121,22,544,3,539.9037499836985
59700,80,983,5,51.05946071092341
53468,443,1171,3,329.531232930343
58249,443,1386,4,345.44556507338905
53614,80,866,4,64.69360409631734
50082,53,61,1,76.30379644406052
61775,443,1559,4,218.48523195477802
60239,443,1538,4,561.203908821006
58968,443,1506,2,110.58110510798241
63498,443,1741,3,490.2334138110145
58267,443,1783,5,230.06879581834778
53184,443,733,3,181.24926076360907
51340,443,1461,3,93.33821766718309
50016,443,1404,3,336.6011272438063
52299,443,1647,3,255.00228120078563
52010,443,1495,3,229.52356894564477
55827,443,1571,2,767.1515223712396
61444,443,1262,3,69.50873203690254
56342,443,1222,3,215.8694572064145
59947,443,2045,4,362.5299274837128
57123,443,1739,4,89.4759113985494
62165,80,832,3,487.45310990997103
64707,443,1475,5,311.18461121848117
49501,443,1441,3,73.85658352058545
63769,443,1510,3,847.0820732006925
64276,53,72,2,272.5588004422956
56974,443,1621,4,811.6750884248178
60342,80,351,1,235.1382565566055
52053,443,1671,4,2267.5589851161044
64911,443,1549,4,69.68155392709592
51418,80,916,5,161.34031324262233
59678,443,1591,2,42.37859235725498
57065,443,1230,1,120.77808835475768
64572,443,1442,3,221.1577264896239
53796,443,1832,2,242.8003791392863
52064,80,894,3,341.69640276801505
53281,53,72,2,187.86382494104305
56026,443,1117,2,42.03848824934866
56232,443,1561,4,184.42377186342813
56693,443,1163,3,176.3150968461147
65264,443,1863,3,1632.9228182186273
58160,443,1419,6,759.3300381816673
49164,80,986,3,222.18438549267856
55580,80,861,3,68.95381200547868
60825,443,1198,1,1003.0888253619544
59752,22,522,1,237.15425050275425
56681,443,1785,3,160.48853065275085
50230,80,776,4,430.79871135844877
52059,443,1116,3,542.761761134561
59920,80,318,3,154.06793062567112
55846,443,1369,3,201.47255529391066
58641,443,1916,5,117.81022688007496
57861,443,1483,3,111.76754104921564
57638,443,1339,3,161.79893210678156
62088,443,1977,4,59.71915886644993
51542,53,59,2,939.3173344240327
57433,53,63,1,176.08585463937467
63003,443,1700,3,582.2684234776102
50617,80,728,2,64.32117384656804
59253,443,1713,5,368.0449415663279
60058,443,1326,3,360.2100601185821
52368,443,1804,3,523.2731282499889
53996,80,849,3,49.60121858837863
58315,443,2017,4,23.314150639752942
63123,80,693,3,397.0720460949211
56972,443,2004,3,79.70668287014567
49198,443,1592,3,162.84930867450802
57274,80,885,3,111.24872910412893
49628,443,2243,3,402.34739839017425
58320,53,75,3,615.5126811586978
64526,443,1789,3,766.1676288771621
58075,443,1808,4,107.80450448081415
59737,443,1670,3,38.61926543771189
63822,443,1095,3,66.31040712282935
61411,443,1457,2,72.51863053209978
53169,443,2108,4,109.38856808925432
53367,443,1849,5,795.1654537344548
52328,443,1564,1,445.3491226790373
60890,443,1665,1,241.66032217663926
52988,443,1597,3,97.26590796438349
51180,80,724,4,224.99388257780052
63659,443,1537,3,201.27124617269993
57293,80,545,3,929.2352155884298
55320,443,1668,3,133.8018520309089
63639,443,1469,4,155.44910120127903
53920,443,1522,3,340.3185613096709
55924,443,1331,5,61.819252000236666
63860,443,2073,5,324.928478350468
60396,53,73,3,302.2816652135668
53124,443,1388,3,311.0676742614886
51983,443,1649,3,294.7843401353036
54558,443,1729,3,253.27474718765723
58136,443,1527,5,1184.7010048881355
56644,443,1622,4,371.7759899973189
54367,443,1308,4,64.74671572992962
55694,22,462,3,347.15909386006683
50831,443,1347,2,46.67164353869015
64969,443,1642,5,1488.2113484950396
59492,443,1037,2,112.53037667315037
59754,443,1467,2,227.8489783539971
60962,443,1284,3,235.64206096600378
56757,443,1148,1,258.2875348287223
51164,22,605,2,295.44898257602097
61110,22,650,1,346.2037222452778
54301,443,1389,3,175.87114437835072
57894,53,43,1,109.20630484054706
60707,443,1597,5,233.21189244872494
63941,443,1630,4,462.01013726581795
56291,443,1917,4,381.156411071855
63384,443,1395,5,81.18105994622299
64869,443,1344,3,787.5266578511936
56893,443,1639,3,196.5592911022844
53392,80,715,3,141.7007675368554
50998,443,1282,1,89.83156029990353
59681,22,373,2,261.8085283559024
62511,53,80,1,740.1444236286475
54535,443,1503,4,258.8760005317774
63196,443,1383,4,60.81218231119761
63972,443,1649,2,77.47523525116615
64390,443,1382,5,262.99814981186705
61117,80,901,3,1352.2924859439106
62158,443,1554,3,73.07341191602845
55265,80,669,3,187.3419943936052
52058,53,70,3,36.406500920001164
58747,443,1475,5,41.24340856060949
50953,443,1698,5,320.66591119678986
53297,443,1207,2,27.488555050802013
57975,443,1009,4,801.927960157878
58981,22,507,2,254.5450790582971
57325,80,876,4,44.156130013377314
63978,443,1874,4,75.67136970712431
50056,443,1312,4,505.8467824560917
51647,443,2014,3,508.9495290385138
52540,443,1420,4,147.53856768240684
56290,443,2139,3,163.8589447754578
53137,443,1789,5,68.26396678305017
57032,80,1030,2,195.17398187499606
61101,443,943,3,243.88918176338646
57940,443,1312,3,203.35750557578632
59249,53,60,1,70.306969812751
62459,443,1572,4,96.02063487418572
53000,80,1242,3,276.6559160370902
50458,80,892,3,88.71491044368068
51154,443,979,3,192.98136074441857
57972,53,48,1,89.92187791022636
57955,22,433,2,91.36493872425902
57017,443,1159,4,1102.3786944760336
64337,443,1728,3,586.2670262332447
58483,53,66,2,73.61548366190476
50108,22,409,3,184.15212482469408
61156,443,1277,4,42.57247122251198
49343,443,1690,5,348.732855091599
62501,80,987,3,920.1547342939645
58080,443,1304,1,175.76596484015442
53769,443,1517,5,1077.5271399887797
56795,80,1049,2,437.28406204368196
53369,443,1933,3,406.6721874733979
50528,443,1485,4,70.41241683865682
59159,443,1111,2,185.45898380842547
52351,443,1055,3,998.6034612980845
51885,22,459,2,377.4763162323295
58328,443,1606,3,785.155956850906
54289,80,727,3,428.8325947840469
65194,443,1892,3,3021.463536203068
64221,53,57,2,573.045435499194
51232,443,1260,2,401.2600830820858
54971,80,527,1,79.70746899198018
63205,80,634,1,176.52321618312584
62028,443,1783,2,277.8200506981441
58217,443,1271,2,234.55602166960853
61665,443,1845,4,350.47283270012986
65051,443,1496,5,46.22665888660619
49894,443,1026,3,214.05891385207667
49586,80,972,3,107.36065835806009
57745,443,1897,3,479.6323038914683
63730,443,1001,3,265.2795645822667
53078,80,771,2,138.98492270702343
51516,80,795,2,47.46186258221165
57443,443,1710,3,60.04215840354692
62579,443,1763,3,1061.4680541958808
62889,443,1027,2,75.27604502582345
63608,443,1720,4,127.86981605496189
54076,443,1453,5,373.4398353657438
49235,443,1655,3,530.5497235110805
54084,443,1905,4,760.0341219901073
54993,80,804,4,165.37440732503524
50637,53,43,2,494.5304185843488
50140,443,1879,3,85.13312349852946
57115,80,645,4,274.8094206338147
59169,80,836,4,248.6119003629474
56084,443,1381,3,154.8008202990001
61981,53,60,3,348.3061509904034
56308,443,1345,3,411.1504036932163
63133,443,1734,3,431.07233597217424
57405,80,611,3,49.59987446214927
54288,443,1699,4,910.333243938597
60615,443,1514,5,335.70682382607987
61498,443,1282,5,30.684995447118933
62536,443,1635,4,521.6539639912344
55618,53,78,1,237.24761412678393
55114,443,1404,3,241.6251955569247
50043,22,487,2,420.732855968447
56897,443,1577,4,1675.8861531291016
52687,80,726,3,65.96171950362006
60833,443,1285,3,43.151211185756345
52364,443,1054,2,157.60733641836808
55122,443,1193,3,74.97443814182375
51659,443,1279,2,600.9833031107908
52681,22,424,2,602.5400779791356
58608,443,1865,5,294.14980818722245
50371,443,1687,3,928.9260879384783
65037,443,1813,5,135.6717278746861
64384,443,1086,3,400.7546690589477
50707,443,1908,4,176.09461686481552
55442,443,1666,5,51.65708704980824
55155,443,1109,3,240.67715476348027
62363,443,1869,3,263.0634348302055
53723,53,62,1,483.52608116862444
53845,443,1787,4,191.43774604693886
56789,443,1998,6,123.35214411788044
62920,443,1414,4,78.56510973579321
50228,53,56,2,3026.279700423575
53514,22,365,3,525.230984874303
57545,443,1622,4,56.95905780390812
49965,443,1407,5,26.54129554213974
55197,80,704,3,192.4739135695924
62270,443,1518,2,386.62174890857193
58681,443,1313,4,136.78738628287113
63384,443,1431,3,73.90762723581021
52868,53,68,2,141.32949356823102
60961,53,59,2,223.43264217075978
53263,443,1685,2,22.39296604017891
64740,443,1512,2,156.15743680719774
50622,443,815,3,82.88978355755569
65500,443,1596,3,197.0269305143324
62992,443,1307,3,414.84240184655545
53994,443,1813,3,366.5635219397355
53726,53,41,4,78.33268639740457
53696,80,577,2,1432.028557449336
58235,22,394,2,291.5985632385856
57620,443,1362,4,259.8759109629077
63710,22,629,2,16.435660344484724
49603,53,49,2,312.82510958310434
65225,443,1827,2,92.19864585363571
52838,80,1335,4,482.5593675028534
59838,443,1407,4,28.248914426096302
55588,443,1760,4,69.60342446938809
50038,80,822,3,650.9417894972569
61484,80,396,3,221.54549649131235
55150,22,493,4,1088.5871081863377
65185,443,632,2,126.2273891951357
51470,443,1556,3,20.060420187531204
49772,443,990,3,618.3556670720088
51294,443,1834,4,201.82220189155066
59011,53,61,1,221.00008222939857
53399,443,1306,2,1238.8056450281651
53032,443,1766,2,91.26181872996871
49722,53,47,1,317.5481494176642
63875,443,2027,5,170.63891487222037
54063,443,1459,2,126.58476437693498
60795,443,970,2,196.27275305005796
63653,443,1375,4,116.29509797735821
54441,443,2267,5,201.84125744558492
55929,80,919,3,71.93974148481568
61478,22,331,3,264.8523848718776
50998,22,597,1,153.301192434307
53430,443,1578,3,336.28539548134654
65440,443,392,3,29.125592427934468
59507,53,68,2,107.2488484192063
52372,443,1561,3,451.64076719433103
56067,443,1253,4,231.61301075912695
63771,443,1425,4,197.71139828187313
58817,443,1111,4,19.391862751231063
58040,443,1126,5,42.512177309619766
65348,22,539,3,385.8369892500004
60484,80,981,1,75.07856752993284
51792,443,1228,5,239.67477440266148
58059,443,1231,2,1409.9608629583572
59872,443,1919,4,58.79027764379407
53399,53,64,1,388.22990447743905
50402,443,1443,2,175.63720746172422
57685,443,2002,4,69.71165982572909
63615,80,1013,3,62.96055861622073
60179,443,1547,3,69.13481431529445
51005,80,1288,4,97.73135159968216
51533,22,600,3,132.6824342996401
61532,80,788,1,633.7036389058522
57524,443,1179,3,65.50209514497551
54368,80,719,3,146.6080067882604
62566,443,1900,4,194.77793686655878
57260,53,76,2,409.5504002359663
62580,443,1261,3,403.9767186768015
55623,443,1966,4,48.09528997366447
49950,443,1822,5,386.1956568081152
61255,80,491,5,201.7964946768112
50363,80,1125,1,318.4377514927658
54367,443,906,3,88.86163123143226
53753,22,588,1,243.51336360112558
60926,443,1919,5,247.40585155105222
64739,443,1557,5,441.7784154622396
51966,443,1950,5,1019.3470881286651
58558,22,443,3,106.00352867384103
63513,443,914,4,60.96090665314988
56615,443,1568,5,89.31765259668126
58423,443,2019,5,76.10945728683677
49516,443,1504,5,340.26044136133567
55629,443,1502,1,42.54901575200749
64260,443,1723,3,1323.7114007368916
57551,443,1979,4,134.57490765060402
52641,443,1999,4,22.66180351924833
64342,443,1307,4,23.060216555640636
58032,53,77,2,128.111934273194
65386,80,956,4,327.99675376077806
54292,80,501,4,61.27644289600277
52821,443,2128,4,319.34767969177216
64517,80,691,3,401.0350841801799
60909,443,1519,1,120.61184136824623
52483,443,1500,4,556.9030195747217
58634,443,1465,4,78.60414037976824
55730,443,1460,3,545.5341817237294
57368,443,1947,4,326.4357434287962
50657,22,517,3,168.5354801897319
51132,443,1758,5,373.4057362589477
60067,443,1675,4,273.4229099394835
61737,443,1945,4,245.59127525103102
51498,443,1375,3,286.77398290846656
57981,443,1872,4,402.62129339555884
50247,53,66,2,116.61780620800484
61103,443,1193,3,88.57212707501019
53639,443,1583,3,138.06570527601457
56957,80,1082,4,163.02442062124217
61743,443,1369,2,32.80952170123137
60903,443,1187,4,328.50468550754687
65221,443,1206,4,153.717329111886
62522,443,1921,5,2240.414118550884
64085,53,83,3,31.313713661246783
60147,443,1606,4,55.27962013125904
61218,443,1093,3,64.18878604157254
50715,443,1564,3,1417.6589549149326
49419,443,1303,2,236.07085950507914
63021,443,1454,3,1299.9617638522302
59910,443,996,3,144.5201675624626
59489,22,420,3,67.75770540453394
59509,53,37,1,175.8808307238479
58066,53,72,1,303.45608022608025
54895,53,61,3,278.8724751111036
63944,443,1824,4,100.85454632480237
58170,22,434,4,144.9065780892041
64375,443,1736,5,130.61366788276476
61994,443,1367,5,138.36046789717614
50437,443,1840,3,48.29425917294714
56484,22,701,1,2093.2050702134275
60102,443,1489,5,532.6418098453249
62886,80,936,2,124.05757246552194
58592,443,1465,3,635.0186099577036
62442,443,1648,5,21.72844334189299
63759,443,1346,2,62.42913263893647
56256,443,1521,3,513.0301256174248
64776,443,1667,4,184.55146243383754
50374,80,471,4,103.727754338671
64453,443,1560,4,89.19611591148043
51323,53,84,3,89.34850966253241
54543,443,1401,3,492.4215089895516
50013,443,1685,2,391.9547835428637
56252,53,62,1,206.27141616918908
49688,80,776,2,100.81373317592468
55472,53,62,2,877.2129869342451
55281,22,593,3,48.65743857975074
63972,80,798,2,335.7908292866285
65312,443,992,3,535.9269018491432
60483,80,1009,4,380.172743971888
61847,53,78,3,38.983711181797894
49974,53,51,2,266.0412106196884
52493,443,1557,6,314.73700744809497
57369,53,65,3,1085.5499742368188
55329,443,1325,1,304.8695836210585
57730,443,1330,3,859.8587388413015
49855,22,407,1,391.3186746027156
64063,443,1386,4,243.54947164847277
60727,80,906,2,587.5684776153703
55721,443,1514,4,90.90964480174463
55950,53,47,2,101.56831445783843
61390,80,921,2,150.2333584873
49191,443,1294,2,75.63616655639022
50571,443,881,2,336.21912819173673
63641,80,770,1,6154.209960360321
54856,443,1777,3,273.8894469273885
60507,443,1628,4,222.696692837407
62715,53,72,2,318.40045196582344
56405,443,1329,3,72.58582417758852
58254,80,609,2,121.81342142987309
51024,443,1425,4,1098.828857230196
57480,80,679,2,168.69215333436304
50414,443,1430,2,144.72345677314757
60102,443,1674,3,237.93698110983794
53275,443,1597,4,185.89590552070212
50578,443,1269,4,327.0352518350648
61260,443,1697,3,252.8919537912815
60184,80,1279,2,2319.4254892236995
59406,443,1101,2,516.6085918260823
59095,443,1329,4,1185.2565920831316
50340,443,1297,2,119.20664429120937
56186,443,1766,3,637.5187425133169
58953,443,1731,3,349.45826234183573
55774,443,2186,4,403.5836494565121
59062,443,1316,1,433.94484259302016
61039,22,527,2,1817.8352904758317
65042,443,1632,5,119.7574011146806
61729,443,1746,3,330.6123827514049
50031,443,1168,4,731.6094731183385
56315,80,1177,3,364.0505588147021
56687,443,1309,3,326.45950164461146
64439,443,1185,1,457.3163962937152
51715,443,2166,6,1420.9337144900926
61554,443,1711,5,163.3590933243453
54715,53,66,2,180.18228644915476
57286,80,745,3,174.64692382070993
62631,443,1647,5,1101.6557182791232
62865,80,864,2,792.1786061105261
62707,80,537,3,820.2360560323601
56939,443,1924,2,532.0501944650589
60178,22,376,4,468.58689036449607
52794,443,1472,4,106.34571021338465
57016,443,1756,4,97.15655166344392
57247,443,1047,2,326.6794712143661
59440,80,952,4,138.4102696760056
65290,443,1021,3,504.7209302148159
49726,22,338,2,490.9335004241533
63889,80,762,2,131.878788837957
61552,80,532,4,77.96161603936852
59961,443,1586,4,86.03083559779014
53826,443,1353,3,198.9392318448653
64465,443,826,4,113.11840006795116
58313,443,1577,5,153.1044956421947
59152,443,1303,2,107.58115558959582
61756,443,1898,5,479.72153322803683
56538,443,1493,5,337.1344159082718
49498,443,1257,4,270.1409373874514
53622,53,71,1,134.85795177240286
64007,443,1635,5,281.8087926183596
56530,80,961,1,59.60907933607094
55862,443,1566,2,79.04846903201582
62360,443,1557,3,135.52217789611353
52226,443,1373,3,145.15224647094888
64559,443,1751,4,1249.9629459469006
50561,22,526,2,246.2089253883612
52932,53,78,2,114.76488078930277
57312,443,1299,3,276.74129433741155
